,Year,MSN,USA,US,d_USA
656,1961,RFACB,828607.0,828607.0,0.0
657,1961,RFACP,131796.0,131797.0,-1.0
658,1961,RFCCB,565037.0,565035.0,2.0
659,1961,RFCCP,89872.0,89874.0,-2.0
660,1961,RFEIB,535680.0,535678.0,2.0
661,1961,RFEIP,85204.0,85204.0,0.0
662,1961,RFICB,1520220.0,1520218.0,2.0
663,1961,RFICP,241803.0,241803.0,0.0
664,1961,RFTCB,3449541.0,3449539.0,2.0
666,1961,RFTXB,2913860.0,2913860.0,0.0
667,1961,RFTXP,463474.0,463474.0,0.0
668,1961,SGICB,765224.0,765222.0,2.0
669,1961,SGICP,127536.0,127537.0,-1.0
682,1961,TEACB,10769306.0,10769305.0,1.0
683,1961,TEAPB,3377.4,58.6,3318.8
684,1961,TECCB,4723226.0,4723224.0,2.0
685,1961,TECPB,1313.1,25.7,1287.3999999999999
686,1961,TEEIB,8451669.0,8451672.0,-3.0
687,1961,TEICB,20919480.0,20911596.0,7884.0
688,1961,TEIPB,5715.0,113.8,5601.2
689,1961,TEPRB,43073571.0,43073574.0,-3.0
690,1961,TERCB,9280028.0,9280028.0,0.0
691,1961,TERPB,2605.9000000000005,50.5,2555.4000000000005
692,1961,TETCB,45692039.0,45684153.0,7886.0
693,1961,TETPB,13012.199999999999,248.7,12763.499999999998
694,1961,TETXB,45692039.0,45684153.0,7886.0
695,1961,TNACB,10744237.0,10744238.0,-1.0
697,1961,TNICB,18125994.0,18118105.0,7889.0
698,1961,TNRCB,7500972.0,7500973.0,-1.0
699,1961,TNTXB,39703658.0,39695774.0,7884.0
700,1961,TPOPP,182976.0,183691.0,-715.0
705,1961,WDCCB,11150.0,11146.0,4.0
708,1961,WDICB,695415.0,695413.0,2.0
709,1961,WDPRB,1293418.0,1293423.0,-5.0
710,1961,WDRCB,586864.0,586864.0,0.0
711,1961,WDTCB,1293418.0,1293423.0,-5.0
713,1961,WSEIB,1339.0,1339.0,0.0
715,1961,WSTCB,1339.0,1339.0,0.0
716,1961,WWCCB,11150.0,11146.0,4.0
717,1961,WWEIB,1339.0,1339.0,0.0
718,1961,WWICB,695415.0,695413.0,2.0
719,1961,WWPRB,1294757.0,1294762.0,-5.0
720,1961,WWTCB,1294757.0,1294762.0,-5.0
721,1961,WWTXB,1293418.0,1293423.0,-5.0
722,1961,WXICB,24305.0,24307.0,-2.0
737,1962,ARICP,121089.0,121087.0,2.0
739,1962,ARTCP,121089.0,121087.0,2.0
741,1962,ARTXP,121089.0,121087.0,2.0
742,1962,AVACB,262915.0,262915.0,0.0
744,1962,AVTCB,262915.0,262915.0,0.0
746,1962,AVTXB,262915.0,262915.0,0.0
760,1962,CCEXB,0.0,9027.0,-9027.0
761,1962,CCEXP,0.0,364.0,-364.0
762,1962,CCIMB,0.0,3522.0,-3522.0
763,1962,CCIMP,0.0,142.0,-142.0
764,1962,CCNIB,0.0,-5506.0,5506.0
765,1962,CCNIP,0.0,-222.0,222.0
766,1962,CLACB,17030.0,17032.0,-2.0
767,1962,CLACK,1200.801,24.558,1176.243
768,1962,CLACP,683.0,687.0,-4.0
770,1962,CLCCP,14971.0,14972.0,-1.0
772,1962,CLEIK,976.4669999999999,23.911,952.5559999999998
773,1962,CLEIP,193316.0,193316.0,0.0
774,1962,CLHCK,1048.035,23.889,1024.1460000000002
775,1962,CLICB,4392798.0,4392800.0,-2.0
776,1962,CLICP,171739.0,171741.0,-2.0
778,1962,CLKCK,588.9959999999999,26.788,562.2079999999999
780,1962,CLOCB,2392220.0,2392219.0,1.0
781,1962,CLOCK,1149.973,24.647,1125.326
784,1962,CLPRK,511.411,24.193,487.218
786,1962,CLRCB,514669.0,514666.0,3.0
787,1962,CLRCP,21543.0,21544.0,-1.0
790,1962,CLTXB,5282149.0,5282147.0,2.0
791,1962,CLTXP,208946.0,208944.0,2.0
795,1962,DFACB,965274.0,965274.0,0.0
796,1962,DFACP,165708.0,165712.0,-4.0
798,1962,DFCCP,90288.0,90290.0,-2.0
800,1962,DFEIP,3906.0,3910.0,-4.0
801,1962,DFICB,1064440.0,1064445.0,-5.0
802,1962,DFICP,182741.0,182737.0,4.0
804,1962,DFRCP,289756.0,289756.0,0.0
805,1962,DFTCB,4266260.0,4266259.0,1.0
808,1962,DFTXB,4243486.0,4243484.0,2.0
809,1962,DFTXP,728496.0,728495.0,1.0
811,1962,DKEIP,3906.0,3910.0,-4.0
812,1962,DMTCB,4266260.0,4266259.0,1.0
818,1962,ELNIB,1829.0,1829.0,0.0
833,1962,ESACP,2981.0,2980.0,1.0
835,1962,ESCCP,181963.0,181965.0,-2.0
836,1962,ESICB,1227824.0,1227821.0,3.0
838,1962,ESRCB,794319.0,794320.0,-1.0
839,1962,ESRCP,232800.0,232802.0,-2.0
840,1962,ESRPP,68462.0,1248.0,67214.0
841,1962,ESTCB,2653171.0,2653170.0,1.0
842,1962,ESTCP,777601.0,777600.0,1.0
843,1962,ESTPP,218896.0,4169.0,214727.0
844,1962,ESTXB,2653171.0,2653170.0,1.0
845,1962,ESTXP,777601.0,777600.0,1.0
846,1962,FFETK,0.0,10.558,-10.558
847,1962,FFTCB,44632902.0,44627400.0,5502.0
861,1962,HLACB,22667.0,22663.0,4.0
862,1962,HLACP,5901.0,5900.0,1.0
863,1962,HLCCB,90393.0,90391.0,2.0
864,1962,HLCCP,23535.0,23533.0,2.0
865,1962,HLICB,519663.0,519662.0,1.0
867,1962,HLICP,137355.0,137355.0,0.0
868,1962,HLRCB,340596.0,340595.0,1.0
870,1962,HLTCB,973308.0,973310.0,-2.0
871,1962,HLTCK,195.007,3.81,191.197
873,1962,HLTXB,973308.0,973310.0,-2.0
877,1962,HYEGB,1780150.0,1780151.0,-1.0
878,1962,HYEGP,168607.0,168607.0,0.0
879,1962,HYICB,35991.0,35990.0,1.0
880,1962,HYICP,3407.0,3409.0,-2.0
881,1962,HYTCB,1816139.0,1816141.0,-2.0
882,1962,HYTCP,172017.0,172016.0,1.0
883,1962,HYTXB,35991.0,35990.0,1.0
884,1962,HYTXP,3407.0,3409.0,-2.0
885,1962,JFACB,976888.0,976887.0,1.0
886,1962,JFACP,178536.0,178535.0,1.0
887,1962,JFTCB,976888.0,976887.0,1.0
888,1962,JFTCP,178536.0,178535.0,1.0
889,1962,JFTXB,976888.0,976887.0,1.0
890,1962,JFTXP,178536.0,178535.0,1.0
891,1962,KSCCB,44974.0,44975.0,-1.0
892,1962,KSCCP,7930.0,7932.0,-2.0
893,1962,KSICB,140334.0,140332.0,2.0
895,1962,KSRCB,370542.0,370541.0,1.0
896,1962,KSRCP,65352.0,65351.0,1.0
897,1962,KSTCB,555848.0,555847.0,1.0
899,1962,KSTXB,555848.0,555847.0,1.0
901,1962,LOACB,24422.0,24421.0,1.0
902,1962,LOCCB,1491776.0,1491776.0,0.0
903,1962,LOICB,2949634.0,2949636.0,-2.0
904,1962,LORCB,1908586.0,1908587.0,-1.0
905,1962,LOTCB,6374422.0,6374419.0,3.0
906,1962,LOTXB,6374422.0,6374419.0,3.0
907,1962,LUACB,145500.0,145503.0,-3.0
908,1962,LUACP,23994.0,23991.0,3.0
909,1962,LUICB,119023.0,119022.0,1.0
910,1962,LUICP,19621.0,19624.0,-3.0
918,1962,MGACB,7608944.0,7608940.0,4.0
919,1962,MGACP,1448493.0,1448494.0,-1.0
920,1962,MGCCB,72381.0,72380.0,1.0
921,1962,MGCCP,13779.0,13779.0,0.0
922,1962,MGICB,369467.0,369469.0,-2.0
923,1962,MGICP,70335.0,70335.0,0.0
924,1962,MGTCB,8050789.0,8050790.0,-1.0
927,1962,MGTXB,8050789.0,8050790.0,-1.0
929,1962,MMTCB,8050789.0,8050790.0,-1.0
934,1962,NCPRB,1817200.0,1817202.0,-2.0
939,1962,NGEIB,2034784.0,2034783.0,1.0
941,1962,NGEIP,1965972.0,1965974.0,-2.0
943,1962,NGICP,6232815.0,6232812.0,3.0
946,1962,NGMPK,34.846000000000004,1.105,33.74100000000001
949,1962,NGRCB,3600310.0,3600313.0,-3.0
951,1962,NGTCB,13730842.0,13730841.0,1.0
954,1962,NGTPB,3568.600000000001,73.6,3495.000000000001
955,1962,NGTPP,3447.8,71.1,3376.7000000000003
956,1962,NGTXB,11696058.0,11696058.0,0.0
958,1962,NGTXP,11300542.0,11300539.0,3.0
959,1962,NNTCB,13730842.0,13730841.0,1.0
966,1962,OPICP,165685.0,165684.0,1.0
968,1962,OPTCP,165685.0,165684.0,1.0
970,1962,OPTXP,165685.0,165684.0,1.0
971,1962,P1ICB,2474775.0,2474775.0,0.0
972,1962,P1ICP,401851.0,401849.0,2.0
973,1962,P1TCB,3298706.0,3298708.0,-2.0
974,1962,P1TCP,551203.0,551206.0,-3.0
975,1962,P1TXB,3298706.0,3298708.0,-2.0
976,1962,P1TXP,551203.0,551206.0,-3.0
977,1962,PAACB,10772165.0,10772163.0,2.0
978,1962,PAACK,0.0,5.385,-5.385
979,1962,PAACP,2000370.0,2000368.0,2.0
981,1962,PACCK,0.0,5.763,-5.763
982,1962,PACCP,226018.0,226017.0,1.0
985,1962,PAEIP,89292.0,89294.0,-2.0
986,1962,PAICB,5964219.0,5964221.0,-2.0
987,1962,PAICK,0.0,5.754,-5.754
989,1962,PAPRB,15521895.0,15521896.0,-1.0
992,1962,PARCK,0.0,5.406,-5.406
993,1962,PARCP,443783.0,443780.0,3.0
994,1962,PATCB,20997479.0,20997481.0,-2.0
995,1962,PATCK,0.0,5.531,-5.531
996,1962,PATCP,3796025.0,3796029.0,-4.0
997,1962,PATPB,6393.5,112.6,6280.9
998,1962,PATPP,1157.0,20.3,1136.7
1000,1962,PATXP,3706730.0,3706735.0,-5.0
1006,1962,PCICB,425921.0,425921.0,0.0
1007,1962,PCICP,70700.0,70704.0,-4.0
1009,1962,PCRFB,309121.0,309122.0,-1.0
1010,1962,PCTCB,425921.0,425921.0,0.0
1011,1962,PCTCP,70700.0,70704.0,-4.0
1012,1962,PCTXB,425921.0,425921.0,0.0
1013,1962,PCTXP,70700.0,70704.0,-4.0
1016,1962,PMTCB,20997479.0,20997481.0,-2.0
1021,1962,REPRB,3117443.0,3117444.0,-1.0
1022,1962,RETCB,3117443.0,3117444.0,-1.0
1023,1962,RFACB,789985.0,789981.0,4.0
1025,1962,RFCCB,568864.0,568865.0,-1.0
1026,1962,RFCCP,90485.0,90483.0,2.0
1027,1962,RFEIB,536811.0,536810.0,1.0
1028,1962,RFEIP,85385.0,85384.0,1.0
1030,1962,RFICP,244292.0,244293.0,-1.0
1031,1962,RFTCB,3431527.0,3431526.0,1.0
1032,1962,RFTCP,545813.0,545813.0,0.0
1034,1962,RFTXP,460425.0,460429.0,-4.0
1036,1962,SGICP,130830.0,130829.0,1.0
1049,1962,TEACB,11219664.0,11219665.0,-1.0
1050,1962,TEAPB,3465.8,60.1,3405.7000000000003
1051,1962,TECCB,5032368.0,5032369.0,-1.0
1052,1962,TECPB,1382.0,27.0,1355.0
1053,1962,TEEIB,9027586.0,9027590.0,-4.0
1054,1962,TEICB,21749606.0,21744102.0,5504.0
1055,1962,TEIPB,5919.8,116.6,5803.2
1056,1962,TEPRB,44668027.0,44668026.0,1.0
1058,1962,TERPB,2688.9,52.4,2636.5
1059,1962,TETCB,47778572.0,47773067.0,5505.0
1060,1962,TETPB,13455.8,256.1,13199.699999999999
1061,1962,TETXB,47778572.0,47773067.0,5505.0
1062,1962,TNACB,11195243.0,11195245.0,-2.0
1063,1962,TNCCB,3540591.0,3540593.0,-2.0
1064,1962,TNICB,18799969.0,18794466.0,5503.0
1065,1962,TNRCB,7868346.0,7868344.0,2.0
1066,1962,TNTXB,41404151.0,41398648.0,5503.0
1067,1962,TPOPP,185739.0,186538.0,-799.0
1072,1962,WDCCB,10631.0,10630.0,1.0
1075,1962,WDICB,728179.0,728179.0,0.0
1076,1962,WDPRB,1298893.0,1298892.0,1.0
1078,1962,WDTCB,1298893.0,1298892.0,1.0
1083,1962,WWCCB,10631.0,10630.0,1.0
1085,1962,WWICB,728179.0,728179.0,0.0
1088,1962,WWTXB,1298893.0,1298892.0,1.0
1089,1962,WXICB,21953.0,21954.0,-1.0
1090,1962,WXICP,3967.0,3965.0,2.0
1103,1963,ARICB,824646.0,824642.0,4.0
1104,1963,ARICP,124268.0,124268.0,0.0
1105,1963,ARTCB,824646.0,824642.0,4.0
1106,1963,ARTCP,124268.0,124268.0,0.0
1107,1963,ARTXB,824646.0,824642.0,4.0
1108,1963,ARTXP,124268.0,124268.0,0.0
1109,1963,AVACB,253194.0,253193.0,1.0
1110,1963,AVACP,50155.0,50157.0,-2.0
1111,1963,AVTCB,253194.0,253193.0,1.0
1112,1963,AVTCP,50155.0,50157.0,-2.0
1113,1963,AVTXB,253194.0,253193.0,1.0
1114,1963,AVTXP,50155.0,50157.0,-2.0
1126,1963,BMTCB,1323315.0,1323316.0,-1.0
1127,1963,CCEXB,0.0,11185.0,-11185.0
1128,1963,CCEXP,0.0,451.0,-451.0
1129,1963,CCIMB,0.0,3794.0,-3794.0
1130,1963,CCIMP,0.0,153.0,-153.0
1131,1963,CCNIB,0.0,-7390.0,7390.0
1132,1963,CCNIP,0.0,-298.0,298.0
1133,1963,CLACB,16595.0,16593.0,2.0
1134,1963,CLACK,1199.14,24.524,1174.616
1135,1963,CLACP,667.0,670.0,-3.0
1136,1963,CLCCB,314332.0,314331.0,1.0
1137,1963,CLCCP,13215.0,13211.0,4.0
1139,1963,CLEIK,974.427,23.896,950.5310000000001
1140,1963,CLEIP,211331.0,211332.0,-1.0
1141,1963,CLHCK,1042.521,23.794,1018.727
1145,1963,CLKCK,561.8889999999999,26.784,535.1049999999999
1147,1963,CLOCB,2508016.0,2508014.0,2.0
1148,1963,CLOCK,1147.382,24.603,1122.779
1149,1963,CLOCP,101940.0,101940.0,0.0
1150,1963,CLPRB,11605465.0,11605467.0,-2.0
1151,1963,CLPRK,511.483,24.211,487.272
1153,1963,CLRCB,434076.0,434076.0,0.0
1155,1963,CLTCB,10414510.0,10414512.0,-2.0
1156,1963,CLTCP,423482.0,423480.0,2.0
1158,1963,CLTXP,212148.0,212148.0,0.0
1163,1963,DFACP,183241.0,183239.0,2.0
1164,1963,DFCCB,523209.0,523210.0,-1.0
1165,1963,DFCCP,89821.0,89821.0,0.0
1166,1963,DFEIB,24658.0,24658.0,0.0
1167,1963,DFEIP,4235.0,4233.0,2.0
1168,1963,DFICB,1054528.0,1054528.0,0.0
1169,1963,DFICP,181038.0,181035.0,3.0
1170,1963,DFRCB,1682996.0,1682994.0,2.0
1172,1963,DFTCB,4352755.0,4352755.0,0.0
1174,1963,DFTCP,747255.0,747254.0,1.0
1175,1963,DFTXB,4328097.0,4328097.0,0.0
1176,1963,DFTXP,743019.0,743021.0,-2.0
1177,1963,DKEIB,24658.0,24658.0,0.0
1178,1963,DKEIP,4235.0,4233.0,2.0
1179,1963,DMTCB,4352755.0,4352755.0,0.0
1180,1963,ELEXB,6773.0,6773.0,0.0
1181,1963,ELEXP,1986.0,1985.0,1.0
1202,1963,ESCCP,201514.0,201513.0,1.0
1204,1963,ESICP,377429.0,377430.0,-1.0
1207,1963,ESRPP,72992.0,1325.0,71667.0
1208,1963,ESTCB,2840873.0,2840876.0,-3.0
1209,1963,ESTCP,832616.0,832613.0,3.0
1210,1963,ESTPP,231991.0,4400.0,227591.0
1211,1963,ESTXB,2840873.0,2840876.0,-3.0
1212,1963,ESTXP,832616.0,832613.0,3.0
1213,1963,FFETK,0.0,10.482,-10.482
1214,1963,FFTCB,46478106.0,46470718.0,7388.0
1228,1963,HLACB,24951.0,24951.0,0.0
1230,1963,HLCCB,96771.0,96772.0,-1.0
1231,1963,HLCCP,25195.0,25194.0,1.0
1232,1963,HLICB,565265.0,565267.0,-2.0
1233,1963,HLICK,192.98399999999995,3.784,189.19999999999996
1234,1963,HLICP,149397.0,149396.0,1.0
1235,1963,HLRCB,365353.0,365351.0,2.0
1236,1963,HLRCP,95118.0,95119.0,-1.0
1237,1963,HLTCB,1052343.0,1052341.0,2.0
1238,1963,HLTCK,194.97199999999998,3.81,191.16199999999998
1239,1963,HLTCP,276203.0,276205.0,-2.0
1240,1963,HLTXB,1052343.0,1052341.0,2.0
1241,1963,HLTXP,276203.0,276205.0,-2.0
1245,1963,HYEGP,165753.0,165755.0,-2.0
1248,1963,HYTCB,1771358.0,1771354.0,4.0
1252,1963,JFACB,1043680.0,1043682.0,-2.0
1254,1963,JFTCB,1043680.0,1043682.0,-2.0
1256,1963,JFTXB,1043680.0,1043682.0,-2.0
1258,1963,KSCCB,46115.0,46111.0,4.0
1259,1963,KSCCP,8129.0,8132.0,-3.0
1261,1963,KSICP,24246.0,24249.0,-3.0
1263,1963,KSRCP,64592.0,64595.0,-3.0
1265,1963,KSTCP,96973.0,96976.0,-3.0
1267,1963,KSTXP,96973.0,96976.0,-3.0
1269,1963,LOCCB,1644159.0,1644155.0,4.0
1270,1963,LOICB,3078785.0,3078784.0,1.0
1271,1963,LORCB,2045922.0,2045919.0,3.0
1272,1963,LOTCB,6792653.0,6792655.0,-2.0
1273,1963,LOTXB,6792653.0,6792655.0,-2.0
1274,1963,LUACB,145454.0,145456.0,-2.0
1276,1963,LUICB,118986.0,118984.0,2.0
1277,1963,LUICP,19617.0,19618.0,-1.0
1278,1963,LUTCB,264437.0,264440.0,-3.0
1280,1963,LUTXB,264437.0,264440.0,-3.0
1285,1963,MGACB,7883511.0,7883509.0,2.0
1287,1963,MGCCB,72500.0,72501.0,-1.0
1290,1963,MGICP,67382.0,67381.0,1.0
1291,1963,MGTCB,8309958.0,8309962.0,-4.0
1293,1963,MGTCP,1581943.0,1581946.0,-3.0
1294,1963,MGTXB,8309958.0,8309962.0,-4.0
1295,1963,MGTXP,1581943.0,1581946.0,-3.0
1296,1963,MMTCB,8309958.0,8309962.0,-4.0
1298,1963,MSICP,16354.0,16350.0,4.0
1301,1963,NCPRB,1773119.0,1773115.0,4.0
1302,1963,NGACB,437997.0,437996.0,1.0
1304,1963,NGCCB,1301638.0,1301641.0,-3.0
1306,1963,NGEIB,2219739.0,2219740.0,-1.0
1307,1963,NGEIK,45.039,1.035,44.004000000000005
1308,1963,NGEIP,2144476.0,2144473.0,3.0
1309,1963,NGICB,6764432.0,6764432.0,0.0
1310,1963,NGICP,6545167.0,6545169.0,-2.0
1311,1963,NGLPB,1464879.0,1464880.0,-1.0
1312,1963,NGMPB,16279199.0,16279199.0,0.0
1313,1963,NGMPK,34.846000000000004,1.104,33.742000000000004
1315,1963,NGPZB,437997.0,437996.0,1.0
1316,1963,NGRCB,3695303.0,3695298.0,5.0
1319,1963,NGTCK,49.208,1.032,48.176
1321,1963,NGTPB,3649.2000000000003,76.2,3573.0000000000005
1322,1963,NGTPP,3570.2999999999997,73.8,3496.4999999999995
1323,1963,NGTXB,12199370.0,12199367.0,3.0
1324,1963,NGTXK,49.208,1.032,48.176
1325,1963,NGTXP,11825754.0,11825756.0,-2.0
1330,1963,NUETK,0.0,11.877,-11.877
1332,1963,OPICB,1187803.0,1187803.0,0.0
1333,1963,OPICP,202240.0,202237.0,3.0
1334,1963,OPTCB,1187803.0,1187803.0,0.0
1335,1963,OPTCP,202240.0,202237.0,3.0
1336,1963,OPTXB,1187803.0,1187803.0,0.0
1337,1963,OPTXP,202240.0,202237.0,3.0
1339,1963,P1ICP,439696.0,439695.0,1.0
1341,1963,P1TCP,586565.0,586562.0,3.0
1343,1963,P1TXP,586565.0,586562.0,3.0
1344,1963,PAACB,11166722.0,11166719.0,3.0
1345,1963,PAACK,0.0,5.384,-5.384
1346,1963,PAACP,2074176.0,2074176.0,0.0
1348,1963,PACCK,0.0,5.741,-5.741
1349,1963,PACCP,224108.0,224110.0,-2.0
1351,1963,PAEIK,0.0,6.266,-6.266
1352,1963,PAEIP,93311.0,93314.0,-3.0
1353,1963,PAICB,6191897.0,6191897.0,0.0
1354,1963,PAICK,0.0,5.727,-5.727
1357,1963,PAPRP,2752724.0,2752723.0,1.0
1358,1963,PARCB,2414601.0,2414599.0,2.0
1359,1963,PARCK,0.0,5.382,-5.382
1360,1963,PARCP,448638.0,448640.0,-2.0
1361,1963,PATCB,21644490.0,21644489.0,1.0
1362,1963,PATCK,0.0,5.52,-5.52
1364,1963,PATPB,6463.9,114.4,6349.5
1365,1963,PATPP,1171.1999999999996,20.7,1150.4999999999995
1366,1963,PATXB,21059782.0,21059783.0,-1.0
1367,1963,PATXP,3828050.0,3828050.0,0.0
1374,1963,PCICP,69324.0,69323.0,1.0
1378,1963,PCTCP,69324.0,69323.0,1.0
1380,1963,PCTXP,69324.0,69323.0,1.0
1383,1963,PMTCB,21644490.0,21644489.0,1.0
1388,1963,REPRB,3096434.0,3096431.0,3.0
1389,1963,RETCB,3096434.0,3096431.0,3.0
1390,1963,RFACB,748564.0,748563.0,1.0
1392,1963,RFCCB,547978.0,547975.0,3.0
1394,1963,RFEIB,560047.0,560049.0,-2.0
1396,1963,RFICB,1531625.0,1531628.0,-3.0
1398,1963,RFTCB,3388214.0,3388215.0,-1.0
1399,1963,RFTCP,538925.0,538924.0,1.0
1400,1963,RFTXB,2828165.0,2828166.0,-1.0
1401,1963,RFTXP,449847.0,449843.0,4.0
1402,1963,SGICB,777586.0,777588.0,-2.0
1416,1963,TEACB,11655062.0,11655060.0,2.0
1417,1963,TEAPB,3508.8,61.6,3447.2000000000003
1419,1963,TECPB,1419.1999999999998,27.7,1391.4999999999998
1420,1963,TEEIB,9633533.0,9633531.0,2.0
1421,1963,TEICB,22731113.0,22723720.0,7393.0
1422,1963,TEIPB,6061.6,120.1,5941.5
1425,1963,TERPB,2713.6,52.7,2660.9
1426,1963,TETCB,49613019.0,49605630.0,7389.0
1427,1963,TETPB,13702.2,262.1,13440.1
1428,1963,TETXB,49613019.0,49605630.0,7389.0
1429,1963,TNACB,11631263.0,11631263.0,0.0
1430,1963,TNCCB,3600271.0,3600268.0,3.0
1431,1963,TNICB,19652328.0,19644936.0,7392.0
1432,1963,TNRCB,7936507.0,7936507.0,0.0
1433,1963,TNTXB,42820367.0,42812975.0,7392.0
1434,1963,TPOPP,188434.0,189242.0,-808.0
1439,1963,WDCCB,10165.0,10165.0,0.0
1442,1963,WDICB,774840.0,774843.0,-3.0
1443,1963,WDPRB,1321975.0,1321975.0,0.0
1444,1963,WDRCB,536972.0,536967.0,5.0
1445,1963,WDTCB,1321975.0,1321975.0,0.0
1450,1963,WWCCB,10165.0,10165.0,0.0
1452,1963,WWICB,774840.0,774843.0,-3.0
1453,1963,WWPRB,1323315.0,1323316.0,-1.0
1454,1963,WWTCB,1323315.0,1323316.0,-1.0
1455,1963,WWTXB,1321975.0,1321975.0,0.0
1477,1964,AVACP,46555.0,46558.0,-3.0
1479,1964,AVTCP,46555.0,46558.0,-3.0
1481,1964,AVTXP,46555.0,46558.0,-3.0
1493,1964,BMTCB,1336804.0,1336802.0,2.0
1494,1964,CCEXB,0.0,12995.0,-12995.0
1495,1964,CCEXP,0.0,524.0,-524.0
1496,1964,CCIMB,0.0,2554.0,-2554.0
1497,1964,CCIMP,0.0,103.0,-103.0
1498,1964,CCNIB,0.0,-10441.0,10441.0
1499,1964,CCNIP,0.0,-421.0,421.0
1500,1964,CLACB,17586.0,17586.0,0.0
1501,1964,CLACK,1197.4759999999999,24.49,1172.9859999999999
1504,1964,CLCCP,11406.0,11409.0,-3.0
1506,1964,CLEIK,971.483,23.865,947.6179999999999
1508,1964,CLHCK,1042.0849999999998,23.815,1018.2699999999998
1510,1964,CLICP,192372.0,192369.0,3.0
1512,1964,CLKCK,561.709,26.785,534.924
1513,1964,CLKCP,89248.0,89249.0,-1.0
1514,1964,CLOCB,2532691.0,2532692.0,-1.0
1515,1964,CLOCK,1145.6999999999998,24.561,1121.139
1516,1964,CLOCP,103123.0,103120.0,3.0
1517,1964,CLPRB,12273826.0,12273824.0,2.0
1518,1964,CLPRK,511.66,24.235,487.425
1520,1964,CLRCB,375217.0,375218.0,-1.0
1522,1964,CLTCB,10967545.0,10967543.0,2.0
1523,1964,CLTCP,445670.0,445670.0,0.0
1524,1964,CLTXB,5587783.0,5587782.0,1.0
1530,1964,DFACP,194568.0,194568.0,0.0
1531,1964,DFCCB,509195.0,509194.0,1.0
1534,1964,DFEIP,4311.0,4310.0,1.0
1535,1964,DFICB,1071084.0,1071086.0,-2.0
1537,1964,DFRCB,1632473.0,1632474.0,-1.0
1541,1964,DFTCP,750426.0,750424.0,2.0
1542,1964,DFTXB,4346114.0,4346113.0,1.0
1545,1964,DKEIP,4311.0,4310.0,1.0
1550,1964,ELIMP,6208.0,6209.0,-1.0
1551,1964,ELISB,0.0,0.0,0.0
1553,1964,ELNIP,1954.0,1955.0,-1.0
1568,1964,ESCCB,737789.0,737790.0,-1.0
1570,1964,ESICB,1382028.0,1382027.0,1.0
1573,1964,ESRCP,271843.0,271842.0,1.0
1574,1964,ESRPP,78381.0,1417.0,76964.0
1576,1964,ESTCP,896058.0,896059.0,-1.0
1577,1964,ESTPP,246990.0,4670.0,242320.0
1579,1964,ESTXP,896058.0,896059.0,-1.0
1580,1964,FFETK,0.0,10.462,-10.462
1581,1964,FFTCB,48505433.0,48494993.0,10440.0
1582,1964,FNICB,129011.0,129012.0,-1.0
1584,1964,FOICB,147478.0,147477.0,1.0
1586,1964,FSICB,46187.0,46188.0,-1.0
1587,1964,FSICP,7696.0,7698.0,-2.0
1595,1964,HLACB,27862.0,27861.0,1.0
1596,1964,HLACP,7254.0,7254.0,0.0
1598,1964,HLCCP,26626.0,26626.0,0.0
1599,1964,HLICB,622655.0,622655.0,0.0
1600,1964,HLICK,189.25,3.785,185.465
1603,1964,HLRCP,96728.0,96727.0,1.0
1605,1964,HLTCK,195.037,3.81,191.227
1612,1964,HYEGP,177070.0,177073.0,-3.0
1614,1964,HYICP,3225.0,3228.0,-3.0
1615,1964,HYTCB,1886314.0,1886314.0,0.0
1616,1964,HYTCP,180300.0,180302.0,-2.0
1618,1964,HYTXP,3225.0,3228.0,-3.0
1619,1964,JFACB,1120764.0,1120761.0,3.0
1620,1964,JFACP,204253.0,204253.0,0.0
1621,1964,JFTCB,1120764.0,1120761.0,3.0
1622,1964,JFTCP,204253.0,204253.0,0.0
1623,1964,JFTXB,1120764.0,1120761.0,3.0
1624,1964,JFTXP,204253.0,204253.0,0.0
1625,1964,KSCCB,47384.0,47384.0,0.0
1627,1964,KSICB,156470.0,156467.0,3.0
1630,1964,KSRCP,56784.0,56785.0,-1.0
1632,1964,KSTCP,92737.0,92738.0,-1.0
1634,1964,KSTXP,92737.0,92738.0,-1.0
1635,1964,LOACB,23791.0,23789.0,2.0
1636,1964,LOCCB,1754274.0,1754273.0,1.0
1639,1964,LOTCB,7268108.0,7268108.0,0.0
1640,1964,LOTXB,7268108.0,7268108.0,0.0
1645,1964,LUTCB,277698.0,277704.0,-6.0
1646,1964,LUTCP,45787.0,45788.0,-1.0
1647,1964,LUTXB,277698.0,277704.0,-6.0
1648,1964,LUTXP,45787.0,45788.0,-1.0
1655,1964,MGCCP,14047.0,14049.0,-2.0
1658,1964,MGTCB,8464411.0,8464411.0,0.0
1660,1964,MGTCP,1611346.0,1611348.0,-2.0
1661,1964,MGTXB,8464411.0,8464411.0,0.0
1662,1964,MGTXP,1611346.0,1611348.0,-2.0
1663,1964,MMTCB,8464411.0,8464411.0,0.0
1664,1964,MSICB,94781.0,94782.0,-1.0
1668,1964,NCPRB,1888446.0,1888446.0,0.0
1669,1964,NGACB,451203.0,451204.0,-1.0
1671,1964,NGCCB,1412033.0,1412030.0,3.0
1674,1964,NGEIK,45.032,1.037,43.995
1682,1964,NGPZB,451203.0,451204.0,-1.0
1683,1964,NGRCB,3899563.0,3899561.0,2.0
1686,1964,NGTCK,49.205,1.033,48.172
