,StateCode,Year,MSN,Data
848,TN,2008,Solar,37.0
849,TN,2009,Solar,34.0
850,TN,2010,Solar,50.0
851,TN,2011,Solar,55.0
852,TN,2012,Solar,173.0
853,TN,2013,Solar,713.0
854,TN,2014,Solar,856.0
855,TN,2015,Solar,1294.0
856,TN,2016,Solar,1546.0
857,TN,2017,Solar,1679.0
858,TN,2018,Solar,2378.0
859,TN,2019,Solar,3769.0
860,TX,2000,Solar,547.0
861,TX,2001,Solar,541.0
862,TX,2002,Solar,535.0
863,TX,2003,Solar,532.0
864,TX,2004,Solar,518.0
865,TX,2005,Solar,501.0
866,TX,2006,Solar,507.0
867,TX,2007,Solar,519.0
868,TX,2008,Solar,550.0
869,TX,2009,Solar,622.0
870,TX,2010,Solar,854.0
871,TX,2011,Solar,1280.0
872,TX,2012,Solar,2419.0
873,TX,2013,Solar,3222.0
874,TX,2014,Solar,4816.0
875,TX,2015,Solar,6397.0
876,TX,2016,Solar,10946.0
877,TX,2017,Solar,25155.0
878,TX,2018,Solar,36299.0
879,TX,2019,Solar,48385.0
880,US,2000,Solar,63469.0
881,US,2001,Solar,61674.0
882,US,2002,Solar,59980.0
883,US,2003,Solar,58432.0
884,US,2004,Solar,58376.0
885,US,2005,Solar,57893.0
886,US,2006,Solar,60755.0
887,US,2007,Solar,65621.0
888,US,2008,Solar,74207.0
889,US,2009,Solar,78178.0
890,US,2010,Solar,91282.0
891,US,2011,Solar,112429.0
892,US,2012,Solar,158961.0
893,US,2013,Solar,224524.0
894,US,2014,Solar,337421.0
895,US,2015,Solar,426734.0
896,US,2016,Solar,570218.0
897,US,2017,Solar,776925.0
898,US,2018,Solar,915105.0
899,US,2019,Solar,1017111.0
900,UT,2000,Solar,44.0
901,UT,2001,Solar,41.0
902,UT,2002,Solar,39.0
903,UT,2003,Solar,39.0
904,UT,2004,Solar,37.0
905,UT,2005,Solar,35.0
906,UT,2006,Solar,36.0
907,UT,2007,Solar,40.0
908,UT,2008,Solar,45.0
909,UT,2009,Solar,58.0
910,UT,2010,Solar,81.0
911,UT,2011,Solar,113.0
912,UT,2012,Solar,204.0
913,UT,2013,Solar,282.0
914,UT,2014,Solar,433.0
915,UT,2015,Solar,980.0
916,UT,2016,Solar,11167.0
917,UT,2017,Solar,23097.0
918,UT,2018,Solar,23895.0
919,UT,2019,Solar,23623.0
920,VA,2000,Solar,136.0
921,VA,2001,Solar,146.0
922,VA,2002,Solar,178.0
923,VA,2003,Solar,191.0
924,VA,2004,Solar,209.0
925,VA,2005,Solar,268.0
926,VA,2006,Solar,330.0
927,VA,2007,Solar,397.0
928,VA,2008,Solar,454.0
929,VA,2009,Solar,467.0
930,VA,2010,Solar,507.0
931,VA,2011,Solar,545.0
932,VA,2012,Solar,627.0
933,VA,2013,Solar,656.0
934,VA,2014,Solar,729.0
935,VA,2015,Solar,803.0
936,VA,2016,Solar,1105.0
937,VA,2017,Solar,4034.0
938,VA,2018,Solar,8240.0
939,VA,2019,Solar,10168.0
940,VT,2000,Solar,29.0
941,VT,2001,Solar,30.0
942,VT,2002,Solar,32.0
943,VT,2003,Solar,35.0
944,VT,2004,Solar,38.0
945,VT,2005,Solar,43.0
946,VT,2006,Solar,51.0
947,VT,2007,Solar,60.0
948,VT,2008,Solar,84.0
949,VT,2009,Solar,97.0
950,VT,2010,Solar,107.0
951,VT,2011,Solar,173.0
952,VT,2012,Solar,280.0
953,VT,2013,Solar,461.0
954,VT,2014,Solar,627.0
955,VT,2015,Solar,1044.0
956,VT,2016,Solar,1335.0
957,VT,2017,Solar,2029.0
958,VT,2018,Solar,2252.0
959,VT,2019,Solar,2767.0
960,WA,2000,Solar,289.0
961,WA,2001,Solar,263.0
962,WA,2002,Solar,228.0
963,WA,2003,Solar,191.0
964,WA,2004,Solar,155.0
965,WA,2005,Solar,116.0
966,WA,2006,Solar,109.0
967,WA,2007,Solar,102.0
968,WA,2008,Solar,108.0
969,WA,2009,Solar,123.0
970,WA,2010,Solar,155.0
971,WA,2011,Solar,201.0
972,WA,2012,Solar,270.0
973,WA,2013,Solar,337.0
974,WA,2014,Solar,471.0
975,WA,2015,Solar,649.0
976,WA,2016,Solar,957.0
977,WA,2017,Solar,1201.0
978,WA,2018,Solar,1506.0
979,WA,2019,Solar,2341.0
980,WI,2000,Solar,196.0
981,WI,2001,Solar,184.0
982,WI,2002,Solar,175.0
983,WI,2003,Solar,168.0
984,WI,2004,Solar,153.0
985,WI,2005,Solar,142.0
986,WI,2006,Solar,150.0
987,WI,2007,Solar,174.0
988,WI,2008,Solar,227.0
989,WI,2009,Solar,260.0
990,WI,2010,Solar,294.0
991,WI,2011,Solar,334.0
992,WI,2012,Solar,421.0
993,WI,2013,Solar,423.0
994,WI,2014,Solar,468.0
995,WI,2015,Solar,505.0
996,WI,2016,Solar,583.0
997,WI,2017,Solar,953.0
998,WI,2018,Solar,1287.0
999,WI,2019,Solar,1483.0
1000,WV,2000,Solar,36.0
1001,WV,2001,Solar,33.0
1002,WV,2002,Solar,30.0
1003,WV,2003,Solar,27.0
1004,WV,2004,Solar,38.0
1005,WV,2005,Solar,38.0
1006,WV,2006,Solar,40.0
1007,WV,2007,Solar,43.0
1008,WV,2008,Solar,46.0
1009,WV,2009,Solar,44.0
1010,WV,2010,Solar,46.0
1011,WV,2011,Solar,57.0
1012,WV,2012,Solar,76.0
1013,WV,2013,Solar,83.0
1014,WV,2014,Solar,85.0
1015,WV,2015,Solar,93.0
1016,WV,2016,Solar,104.0
1017,WV,2017,Solar,126.0
1018,WV,2018,Solar,140.0
1019,WV,2019,Solar,163.0
1020,WY,2000,Solar,2.0
1021,WY,2001,Solar,2.0
1022,WY,2002,Solar,2.0
1023,WY,2003,Solar,2.0
1024,WY,2004,Solar,2.0
1025,WY,2005,Solar,3.0
1026,WY,2006,Solar,4.0
1027,WY,2007,Solar,4.0
1028,WY,2008,Solar,5.0
1029,WY,2009,Solar,4.0
1030,WY,2010,Solar,6.0
1031,WY,2011,Solar,6.0
1032,WY,2012,Solar,15.0
1033,WY,2013,Solar,24.0
1034,WY,2014,Solar,24.0
1035,WY,2015,Solar,27.0
1036,WY,2016,Solar,33.0
1037,WY,2017,Solar,45.0
1038,WY,2018,Solar,67.0
1039,WY,2019,Solar,1688.0
1040,AK,2000,Wind,0.0
1041,AK,2001,Wind,10.0
1042,AK,2002,Wind,0.0
1043,AK,2003,Wind,0.0
1044,AK,2004,Wind,0.0
1045,AK,2005,Wind,6.0
1046,AK,2006,Wind,8.0
1047,AK,2007,Wind,10.0
1048,AK,2008,Wind,1.0
1049,AK,2009,Wind,69.0
1050,AK,2010,Wind,123.0
1051,AK,2011,Wind,121.0
1052,AK,2012,Wind,356.0
1053,AK,2013,Wind,1386.0
1054,AK,2014,Wind,1445.0
1055,AK,2015,Wind,1488.0
1056,AK,2016,Wind,1563.0
1057,AK,2017,Wind,1305.0
1058,AK,2018,Wind,1411.0
1059,AK,2019,Wind,1270.0
1060,AL,2000,Wind,0.0
1061,AL,2001,Wind,0.0
1062,AL,2002,Wind,0.0
1063,AL,2003,Wind,0.0
1064,AL,2004,Wind,0.0
1065,AL,2005,Wind,0.0
1066,AL,2006,Wind,0.0
1067,AL,2007,Wind,0.0
1068,AL,2008,Wind,0.0
1069,AL,2009,Wind,0.0
1070,AL,2010,Wind,0.0
1071,AL,2011,Wind,0.0
1072,AL,2012,Wind,0.0
1073,AL,2013,Wind,0.0
1074,AL,2014,Wind,0.0
1075,AL,2015,Wind,0.0
1076,AL,2016,Wind,0.0
1077,AL,2017,Wind,0.0
1078,AL,2018,Wind,0.0
1079,AL,2019,Wind,0.0
1080,AR,2000,Wind,0.0
1081,AR,2001,Wind,0.0
1082,AR,2002,Wind,0.0
1083,AR,2003,Wind,0.0
1084,AR,2004,Wind,0.0
1085,AR,2005,Wind,0.0
1086,AR,2006,Wind,0.0
1087,AR,2007,Wind,0.0
1088,AR,2008,Wind,0.0
1089,AR,2009,Wind,0.0
1090,AR,2010,Wind,0.0
1091,AR,2011,Wind,0.0
1092,AR,2012,Wind,0.0
1093,AR,2013,Wind,0.0
1094,AR,2014,Wind,0.0
1095,AR,2015,Wind,0.0
1096,AR,2016,Wind,0.0
1097,AR,2017,Wind,0.0
1098,AR,2018,Wind,0.0
1099,AR,2019,Wind,0.0
1100,AZ,2000,Wind,0.0
1101,AZ,2001,Wind,0.0
1102,AZ,2002,Wind,0.0
1103,AZ,2003,Wind,0.0
1104,AZ,2004,Wind,0.0
1105,AZ,2005,Wind,0.0
1106,AZ,2006,Wind,0.0
1107,AZ,2007,Wind,0.0
1108,AZ,2008,Wind,0.0
1109,AZ,2009,Wind,288.0
1110,AZ,2010,Wind,1316.0
1111,AZ,2011,Wind,2483.0
1112,AZ,2012,Wind,5059.0
1113,AZ,2013,Wind,4291.0
1114,AZ,2014,Wind,4452.0
1115,AZ,2015,Wind,4213.0
1116,AZ,2016,Wind,5000.0
1117,AZ,2017,Wind,5251.0
1118,AZ,2018,Wind,4827.0
1119,AZ,2019,Wind,4937.0
1120,CA,2000,Wind,35887.0
1121,CA,2001,Wind,36163.0
1122,CA,2002,Wind,38684.0
1123,CA,2003,Wind,39441.0
1124,CA,2004,Wind,43128.0
1125,CA,2005,Wind,42618.0
1126,CA,2006,Wind,48433.0
1127,CA,2007,Wind,55201.0
1128,CA,2008,Wind,53063.0
1129,CA,2009,Wind,56997.0
1130,CA,2010,Wind,59303.0
1131,CA,2011,Wind,75317.0
1132,CA,2012,Wind,92821.0
1133,CA,2013,Wind,122335.0
1134,CA,2014,Wind,123559.0
1135,CA,2015,Wind,113967.0
1136,CA,2016,Wind,124715.0
1137,CA,2017,Wind,118138.0
1138,CA,2018,Wind,127674.0
1139,CA,2019,Wind,122311.0
1140,CO,2000,Wind,0.0
1141,CO,2001,Wind,503.0
1142,CO,2002,Wind,1414.0
1143,CO,2003,Wind,1489.0
1144,CO,2004,Wind,2205.0
1145,CO,2005,Wind,7762.0
1146,CO,2006,Wind,8585.0
1147,CO,2007,Wind,12765.0
1148,CO,2008,Wind,31738.0
1149,CO,2009,Wind,30879.0
1150,CO,2010,Wind,33676.0
1151,CO,2011,Wind,50526.0
1152,CO,2012,Wind,56798.0
1153,CO,2013,Wind,68731.0
1154,CO,2014,Wind,70076.0
1155,CO,2015,Wind,69662.0
1156,CO,2016,Wind,86977.0
1157,CO,2017,Wind,85816.0
1158,CO,2018,Wind,88720.0
1159,CO,2019,Wind,96640.0
1160,CT,2000,Wind,0.0
1161,CT,2001,Wind,0.0
1162,CT,2002,Wind,0.0
1163,CT,2003,Wind,0.0
1164,CT,2004,Wind,0.0
1165,CT,2005,Wind,0.0
1166,CT,2006,Wind,0.0
1167,CT,2007,Wind,0.0
1168,CT,2008,Wind,0.0
1169,CT,2009,Wind,0.0
1170,CT,2010,Wind,0.0
1171,CT,2011,Wind,0.0
1172,CT,2012,Wind,0.0
1173,CT,2013,Wind,0.0
1174,CT,2014,Wind,0.0
1175,CT,2015,Wind,0.0
1176,CT,2016,Wind,118.0
1177,CT,2017,Wind,117.0
1178,CT,2018,Wind,112.0
1179,CT,2019,Wind,109.0
1180,DC,2000,Wind,0.0
1181,DC,2001,Wind,0.0
1182,DC,2002,Wind,0.0
1183,DC,2003,Wind,0.0
1184,DC,2004,Wind,0.0
1185,DC,2005,Wind,0.0
1186,DC,2006,Wind,0.0
1187,DC,2007,Wind,0.0
1188,DC,2008,Wind,0.0
1189,DC,2009,Wind,0.0
1190,DC,2010,Wind,0.0
1191,DC,2011,Wind,0.0
1192,DC,2012,Wind,0.0
1193,DC,2013,Wind,0.0
1194,DC,2014,Wind,0.0
1195,DC,2015,Wind,0.0
1196,DC,2016,Wind,0.0
1197,DC,2017,Wind,0.0
1198,DC,2018,Wind,0.0
1199,DC,2019,Wind,0.0
1200,DE,2000,Wind,0.0
1201,DE,2001,Wind,0.0
1202,DE,2002,Wind,0.0
1203,DE,2003,Wind,0.0
1204,DE,2004,Wind,0.0
1205,DE,2005,Wind,0.0
1206,DE,2006,Wind,0.0
1207,DE,2007,Wind,0.0
1208,DE,2008,Wind,0.0
1209,DE,2009,Wind,0.0
1210,DE,2010,Wind,25.0
1211,DE,2011,Wind,47.0
1212,DE,2012,Wind,35.0
1213,DE,2013,Wind,43.0
1214,DE,2014,Wind,48.0
1215,DE,2015,Wind,48.0
1216,DE,2016,Wind,49.0
1217,DE,2017,Wind,46.0
1218,DE,2018,Wind,47.0
1219,DE,2019,Wind,47.0
1220,FL,2000,Wind,0.0
1221,FL,2001,Wind,0.0
1222,FL,2002,Wind,0.0
1223,FL,2003,Wind,0.0
1224,FL,2004,Wind,0.0
1225,FL,2005,Wind,0.0
1226,FL,2006,Wind,0.0
1227,FL,2007,Wind,0.0
1228,FL,2008,Wind,0.0
1229,FL,2009,Wind,0.0
1230,FL,2010,Wind,0.0
1231,FL,2011,Wind,0.0
1232,FL,2012,Wind,0.0
1233,FL,2013,Wind,0.0
1234,FL,2014,Wind,0.0
1235,FL,2015,Wind,0.0
1236,FL,2016,Wind,0.0
1237,FL,2017,Wind,0.0
1238,FL,2018,Wind,0.0
1239,FL,2019,Wind,0.0
1240,GA,2000,Wind,0.0
1241,GA,2001,Wind,0.0
1242,GA,2002,Wind,0.0
1243,GA,2003,Wind,0.0
1244,GA,2004,Wind,0.0
1245,GA,2005,Wind,0.0
1246,GA,2006,Wind,0.0
1247,GA,2007,Wind,0.0
1248,GA,2008,Wind,0.0
1249,GA,2009,Wind,0.0
1250,GA,2010,Wind,0.0
1251,GA,2011,Wind,0.0
1252,GA,2012,Wind,0.0
1253,GA,2013,Wind,0.0
1254,GA,2014,Wind,0.0
1255,GA,2015,Wind,0.0
1256,GA,2016,Wind,0.0
1257,GA,2017,Wind,0.0
1258,GA,2018,Wind,0.0
1259,GA,2019,Wind,0.0
1260,HI,2000,Wind,173.0
1261,HI,2001,Wind,22.0
1262,HI,2002,Wind,16.0
1263,HI,2003,Wind,16.0
1264,HI,2004,Wind,75.0
1265,HI,2005,Wind,66.0
1266,HI,2006,Wind,790.0
1267,HI,2007,Wind,2354.0
1268,HI,2008,Wind,2365.0
1269,HI,2009,Wind,2454.0
1270,HI,2010,Wind,2547.0
1271,HI,2011,Wind,3311.0
1272,HI,2012,Wind,3599.0
1273,HI,2013,Wind,4802.0
1274,HI,2014,Wind,5503.0
1275,HI,2015,Wind,5710.0
1276,HI,2016,Wind,5900.0
1277,HI,2017,Wind,4902.0
1278,HI,2018,Wind,5480.0
1279,HI,2019,Wind,4714.0
1280,IA,2000,Wind,5037.0
1281,IA,2001,Wind,5041.0
1282,IA,2002,Wind,9347.0
1283,IA,2003,Wind,9942.0
1284,IA,2004,Wind,10516.0
1285,IA,2005,Wind,16470.0
1286,IA,2006,Wind,22990.0
1287,IA,2007,Wind,27247.0
1288,IA,2008,Wind,40242.0
1289,IA,2009,Wind,72424.0
1290,IA,2010,Wind,89466.0
1291,IA,2011,Wind,104050.0
1292,IA,2012,Wind,133533.0
1293,IA,2013,Wind,148538.0
1294,IA,2014,Wind,155077.0
1295,IA,2015,Wind,166555.0
1296,IA,2016,Wind,185305.0
1297,IA,2017,Wind,196907.0
1298,IA,2018,Wind,194225.0
1299,IA,2019,Wind,234246.0
1300,ID,2000,Wind,0.0
1301,ID,2001,Wind,0.0
1302,ID,2002,Wind,0.0
1303,ID,2003,Wind,0.0
1304,ID,2004,Wind,0.0
1305,ID,2005,Wind,0.0
1306,ID,2006,Wind,1682.0
1307,ID,2007,Wind,1703.0
1308,ID,2008,Wind,2044.0
1309,ID,2009,Wind,3059.0
1310,ID,2010,Wind,4300.0
1311,ID,2011,Wind,12696.0
1312,ID,2012,Wind,17991.0
1313,ID,2013,Wind,23472.0
1314,ID,2014,Wind,26683.0
1315,ID,2015,Wind,21156.0
1316,ID,2016,Wind,23804.0
1317,ID,2017,Wind,23444.0
1318,ID,2018,Wind,24172.0
1319,ID,2019,Wind,22715.0
1320,IL,2000,Wind,0.0
1321,IL,2001,Wind,0.0
1322,IL,2002,Wind,0.0
1323,IL,2003,Wind,182.0
1324,IL,2004,Wind,782.0
1325,IL,2005,Wind,1411.0
1326,IL,2006,Wind,2525.0
1327,IL,2007,Wind,6567.0
1328,IL,2008,Wind,23029.0
1329,IL,2009,Wind,27519.0
1330,IL,2010,Wind,43450.0
1331,IL,2011,Wind,60367.0
1332,IL,2012,Wind,73528.0
1333,IL,2013,Wind,91834.0
1334,IL,2014,Wind,95888.0
1335,IL,2015,Wind,100154.0
1336,IL,2016,Wind,98445.0
1337,IL,2017,Wind,113023.0
1338,IL,2018,Wind,108328.0
1339,IL,2019,Wind,128763.0
1340,IN,2000,Wind,0.0
1341,IN,2001,Wind,0.0
1342,IN,2002,Wind,0.0
1343,IN,2003,Wind,0.0
1344,IN,2004,Wind,0.0
1345,IN,2005,Wind,0.0
1346,IN,2006,Wind,0.0
1347,IN,2007,Wind,0.0
1348,IN,2008,Wind,2349.0
1349,IN,2009,Wind,13695.0
1350,IN,2010,Wind,28625.0
1351,IN,2011,Wind,31921.0
1352,IN,2012,Wind,30547.0
1353,IN,2013,Wind,33213.0
1354,IN,2014,Wind,33247.0
1355,IN,2015,Wind,42077.0
1356,IN,2016,Wind,45232.0
1357,IN,2017,Wind,46889.0
1358,IN,2018,Wind,49500.0
1359,IN,2019,Wind,55354.0
1360,KS,2000,Wind,0.0
1361,KS,2001,Wind,412.0
1362,KS,2002,Wind,4748.0
1363,KS,2003,Wind,3705.0
1364,KS,2004,Wind,3592.0
1365,KS,2005,Wind,4258.0
1366,KS,2006,Wind,9839.0
1367,KS,2007,Wind,11392.0
1368,KS,2008,Wind,17337.0
1369,KS,2009,Wind,27945.0
1370,KS,2010,Wind,33220.0
1371,KS,2011,Wind,36143.0
1372,KS,2012,Wind,49439.0
1373,KS,2013,Wind,90002.0
1374,KS,2014,Wind,103135.0
1375,KS,2015,Wind,102495.0
1376,KS,2016,Wind,130272.0
1377,KS,2017,Wind,171344.0
1378,KS,2018,Wind,172134.0
1379,KS,2019,Wind,188105.0
1380,KY,2000,Wind,0.0
1381,KY,2001,Wind,0.0
1382,KY,2002,Wind,0.0
1383,KY,2003,Wind,0.0
1384,KY,2004,Wind,0.0
1385,KY,2005,Wind,0.0
1386,KY,2006,Wind,0.0
1387,KY,2007,Wind,0.0
1388,KY,2008,Wind,0.0
1389,KY,2009,Wind,0.0
1390,KY,2010,Wind,0.0
1391,KY,2011,Wind,0.0
1392,KY,2012,Wind,0.0
1393,KY,2013,Wind,0.0
1394,KY,2014,Wind,0.0
1395,KY,2015,Wind,0.0
1396,KY,2016,Wind,0.0
1397,KY,2017,Wind,0.0
1398,KY,2018,Wind,0.0
1399,KY,2019,Wind,0.0
1400,LA,2000,Wind,0.0
1401,LA,2001,Wind,0.0
1402,LA,2002,Wind,0.0
1403,LA,2003,Wind,0.0
1404,LA,2004,Wind,0.0
1405,LA,2005,Wind,0.0
1406,LA,2006,Wind,0.0
1407,LA,2007,Wind,0.0
1408,LA,2008,Wind,0.0
1409,LA,2009,Wind,0.0
1410,LA,2010,Wind,0.0
1411,LA,2011,Wind,0.0
1412,LA,2012,Wind,0.0
1413,LA,2013,Wind,0.0
1414,LA,2014,Wind,0.0
1415,LA,2015,Wind,0.0
1416,LA,2016,Wind,0.0
1417,LA,2017,Wind,0.0
1418,LA,2018,Wind,0.0
1419,LA,2019,Wind,0.0
1420,MA,2000,Wind,0.0
1421,MA,2001,Wind,0.0
1422,MA,2002,Wind,0.0
1423,MA,2003,Wind,0.0
1424,MA,2004,Wind,0.0
1425,MA,2005,Wind,0.0
1426,MA,2006,Wind,0.0
1427,MA,2007,Wind,0.0
1428,MA,2008,Wind,36.0
1429,MA,2009,Wind,58.0
1430,MA,2010,Wind,215.0
1431,MA,2011,Wind,596.0
1432,MA,2012,Wind,853.0
1433,MA,2013,Wind,1955.0
1434,MA,2014,Wind,2139.0
1435,MA,2015,Wind,2000.0
1436,MA,2016,Wind,1995.0
1437,MA,2017,Wind,2143.0
1438,MA,2018,Wind,2012.0
1439,MA,2019,Wind,1877.0
1440,MD,2000,Wind,0.0
1441,MD,2001,Wind,0.0
1442,MD,2002,Wind,0.0
1443,MD,2003,Wind,0.0
1444,MD,2004,Wind,0.0
1445,MD,2005,Wind,0.0
1446,MD,2006,Wind,0.0
1447,MD,2007,Wind,0.0
1448,MD,2008,Wind,0.0
1449,MD,2009,Wind,0.0
1450,MD,2010,Wind,15.0
1451,MD,2011,Wind,2630.0
1452,MD,2012,Wind,3061.0
1453,MD,2013,Wind,3069.0
1454,MD,2014,Wind,3078.0
1455,MD,2015,Wind,4050.0
1456,MD,2016,Wind,4866.0
1457,MD,2017,Wind,5172.0
1458,MD,2018,Wind,5189.0
1459,MD,2019,Wind,4633.0
1460,ME,2000,Wind,0.0
1461,ME,2001,Wind,0.0
1462,ME,2002,Wind,0.0
1463,ME,2003,Wind,0.0
1464,ME,2004,Wind,0.0
1465,ME,2005,Wind,0.0
1466,ME,2006,Wind,0.0
1467,ME,2007,Wind,979.0
1468,ME,2008,Wind,1297.0
1469,ME,2009,Wind,2915.0
1470,ME,2010,Wind,4870.0
1471,ME,2011,Wind,6866.0
1472,ME,2012,Wind,8440.0
1473,ME,2013,Wind,9996.0
1474,ME,2014,Wind,10436.0
1475,ME,2015,Wind,12075.0
1476,ME,2016,Wind,15391.0
1477,ME,2017,Wind,21493.0
1478,ME,2018,Wind,21707.0
1479,ME,2019,Wind,22208.0
1480,MI,2000,Wind,0.0
1481,MI,2001,Wind,3.0
1482,MI,2002,Wind,3.0
1483,MI,2003,Wind,27.0
1484,MI,2004,Wind,19.0
1485,MI,2005,Wind,18.0
1486,MI,2006,Wind,22.0
1487,MI,2007,Wind,27.0
1488,MI,2008,Wind,1391.0
1489,MI,2009,Wind,2930.0
1490,MI,2010,Wind,3515.0
1491,MI,2011,Wind,4435.0
1492,MI,2012,Wind,10769.0
1493,MI,2013,Wind,26711.0
1494,MI,2014,Wind,36786.0
1495,MI,2015,Wind,44702.0
1496,MI,2016,Wind,43351.0
1497,MI,2017,Wind,47827.0
1498,MI,2018,Wind,49683.0
1499,MI,2019,Wind,51878.0
1500,MN,2000,Wind,7391.0
1501,MN,2001,Wind,9269.0
1502,MN,2002,Wind,9215.0
1503,MN,2003,Wind,9900.0
1504,MN,2004,Wind,8137.0
1505,MN,2005,Wind,15823.0
1506,MN,2006,Wind,20383.0
1507,MN,2007,Wind,26082.0
1508,MN,2008,Wind,42910.0
1509,MN,2009,Wind,49317.0
1510,MN,2010,Wind,46748.0
1511,MN,2011,Wind,65347.0
1512,MN,2012,Wind,77805.0
1513,MN,2013,Wind,78797.0
1514,MN,2014,Wind,92162.0
1515,MN,2015,Wind,91129.0
1516,MN,2016,Wind,91706.0
1517,MN,2017,Wind,102608.0
1518,MN,2018,Wind,97537.0
1519,MN,2019,Wind,97642.0
1520,MO,2000,Wind,0.0
1521,MO,2001,Wind,0.0
1522,MO,2002,Wind,0.0
1523,MO,2003,Wind,0.0
1524,MO,2004,Wind,0.0
1525,MO,2005,Wind,0.0
1526,MO,2006,Wind,0.0
1527,MO,2007,Wind,0.0
1528,MO,2008,Wind,2003.0
1529,MO,2009,Wind,4874.0
1530,MO,2010,Wind,9029.0
1531,MO,2011,Wind,11448.0
1532,MO,2012,Wind,11845.0
1533,MO,2013,Wind,11133.0
1534,MO,2014,Wind,10757.0
1535,MO,2015,Wind,9627.0
1536,MO,2016,Wind,10357.0
1537,MO,2017,Wind,18724.0
1538,MO,2018,Wind,25807.0
1539,MO,2019,Wind,25450.0
1540,MS,2000,Wind,0.0
1541,MS,2001,Wind,0.0
1542,MS,2002,Wind,0.0
1543,MS,2003,Wind,0.0
1544,MS,2004,Wind,0.0
1545,MS,2005,Wind,0.0
1546,MS,2006,Wind,0.0
1547,MS,2007,Wind,0.0
1548,MS,2008,Wind,0.0
1549,MS,2009,Wind,0.0
1550,MS,2010,Wind,0.0
1551,MS,2011,Wind,0.0
1552,MS,2012,Wind,0.0
1553,MS,2013,Wind,0.0
1554,MS,2014,Wind,0.0
1555,MS,2015,Wind,0.0
1556,MS,2016,Wind,0.0
1557,MS,2017,Wind,0.0
1558,MS,2018,Wind,0.0
1559,MS,2019,Wind,0.0
1560,MT,2000,Wind,0.0
1561,MT,2001,Wind,0.0
1562,MT,2002,Wind,0.0
1563,MT,2003,Wind,0.0
1564,MT,2004,Wind,0.0
1565,MT,2005,Wind,0.0
1566,MT,2006,Wind,4324.0
1567,MT,2007,Wind,4900.0
1568,MT,2008,Wind,5845.0
1569,MT,2009,Wind,8012.0
1570,MT,2010,Wind,9075.0
1571,MT,2011,Wind,12292.0
1572,MT,2012,Wind,12007.0
1573,MT,2013,Wind,16741.0
1574,MT,2014,Wind,18771.0
1575,MT,2015,Wind,18309.0
1576,MT,2016,Wind,19758.0
1577,MT,2017,Wind,19852.0
1578,MT,2018,Wind,19604.0
1579,MT,2019,Wind,21135.0
1580,NC,2000,Wind,0.0
1581,NC,2001,Wind,0.0
1582,NC,2002,Wind,0.0
1583,NC,2003,Wind,0.0
1584,NC,2004,Wind,0.0
1585,NC,2005,Wind,0.0
1586,NC,2006,Wind,0.0
1587,NC,2007,Wind,0.0
1588,NC,2008,Wind,0.0
1589,NC,2009,Wind,0.0
1590,NC,2010,Wind,0.0
1591,NC,2011,Wind,0.0
1592,NC,2012,Wind,0.0
1593,NC,2013,Wind,0.0
1594,NC,2014,Wind,0.0
1595,NC,2015,Wind,0.0
1596,NC,2016,Wind,58.0
1597,NC,2017,Wind,4337.0
1598,NC,2018,Wind,4941.0
1599,NC,2019,Wind,4659.0
1600,ND,2000,Wind,0.0
1601,ND,2001,Wind,0.0
1602,ND,2002,Wind,0.0
1603,ND,2003,Wind,596.0
1604,ND,2004,Wind,2149.0
1605,ND,2005,Wind,2203.0
1606,ND,2006,Wind,3665.0
1607,ND,2007,Wind,6136.0
1608,ND,2008,Wind,16687.0
1609,ND,2009,Wind,29256.0
1610,ND,2010,Wind,39957.0
1611,ND,2011,Wind,50869.0
1612,ND,2012,Wind,50192.0
1613,ND,2013,Wind,52656.0
1614,ND,2014,Wind,58985.0
1615,ND,2015,Wind,60627.0
1616,ND,2016,Wind,75443.0
1617,ND,2017,Wind,104653.0
1618,ND,2018,Wind,97712.0
1619,ND,2019,Wind,99852.0
1620,NE,2000,Wind,0.0
1621,NE,2001,Wind,27.0
1622,NE,2002,Wind,82.0
1623,NE,2003,Wind,387.0
1624,NE,2004,Wind,385.0
1625,NE,2005,Wind,966.0
1626,NE,2006,Wind,2591.0
1627,NE,2007,Wind,2143.0
1628,NE,2008,Wind,2111.0
1629,NE,2009,Wind,3735.0
1630,NE,2010,Wind,4114.0
1631,NE,2011,Wind,10210.0
1632,NE,2012,Wind,12215.0
1633,NE,2013,Wind,17191.0
1634,NE,2014,Wind,26028.0
1635,NE,2015,Wind,29639.0
1636,NE,2016,Wind,35067.0
1637,NE,2017,Wind,46840.0
1638,NE,2018,Wind,50519.0
1639,NE,2019,Wind,64215.0
1640,NH,2000,Wind,0.0
1641,NH,2001,Wind,0.0
1642,NH,2002,Wind,0.0
1643,NH,2003,Wind,0.0
1644,NH,2004,Wind,0.0
1645,NH,2005,Wind,0.0
1646,NH,2006,Wind,0.0
1647,NH,2007,Wind,0.0
1648,NH,2008,Wind,102.0
1649,NH,2009,Wind,610.0
1650,NH,2010,Wind,738.0
1651,NH,2011,Wind,642.0
1652,NH,2012,Wind,1986.0
1653,NH,2013,Wind,3713.0
1654,NH,2014,Wind,3914.0
1655,NH,2015,Wind,3947.0
1656,NH,2016,Wind,3991.0
1657,NH,2017,Wind,3792.0
1658,NH,2018,Wind,3702.0
1659,NH,2019,Wind,3859.0
